Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
15095775,1,96
15095775,2,96
15095776,1,99
15095776,2,96
15095777,1,96
15095777,2,96
15095778,1,96
15095778,2,96
15095779,1,96
15095779,2,8
15095858,1,96
15095858,2,8
15095873,1,98
15095873,2,96
15095875,1,99
15095903,1,8
15095903,2,96
15095923,1,99
15095923,2,96
15095963,1,99
15095987,1,96
15095987,2,96
15095990,1,96
15095990,2,96
15095999,1,96
15095999,2,96
15096000,1,96
15096000,2,96
15096001,1,99
15096001,2,96
15096002,1,99
15096002,2,8
15096006,1,96
15096006,2,96
15096006,3,96
15096009,1,99
15096010,1,96
15096010,2,96
15096021,1,96
15096021,2,96
15096035,1,96
15096035,2,96
15096036,1,96
15096036,2,96
15096052,1,96
15096052,2,96
15096068,1,96
15096068,2,96
15096084,1,96
15096084,2,99
15096116,1,99
15096116,2,99
15096116,3,96
15096121,1,96
15096121,2,96
15096123,1,96
15096123,2,96
15096131,1,8
15096135,1,96
15096138,1,96
15096148,1,8
15096148,2,96
15096150,1,96
15096150,2,8
15096160,1,96
15096160,2,96
15096212,1,96
15096212,3,96
15096216,1,96
15096216,2,96
15096334,1,96
15096334,2,96
15096341,1,8
15096341,2,96
15096343,1,8
15096351,1,99
15096353,1,8
15096353,2,96
15096358,1,8
15096359,1,96
15096359,2,96
15096359,3,96
15096361,1,96
15096361,2,96
15096362,1,96
15096362,2,96
15096365,1,96
15096365,2,96
15096373,1,96
15096399,3,96
15096401,1,96
15096401,2,96
15096402,1,96
15096402,2,96
15096478,1,96
15096478,2,96
15096533,1,96
15096533,2,96
15096538,1,99
15096538,2,96
15096560,1,96
15096560,2,96
15096619,1,96
15096619,2,96
15096620,1,96
15096622,1,99
15096623,1,99
15096623,2,8
15096624,1,96
15096625,1,99
15096626,1,99
15096626,2,3
15096627,1,8
15096627,2,96
15096628,1,8
15096630,1,99
15096630,2,98
15096676,1,96
15096676,2,8
15096677,1,96
15096677,2,96
15096681,1,99
15096681,2,96
15096687,1,96
15096688,1,96
15096690,1,96
15096690,2,96
15096691,1,96
15096691,2,96
15096705,1,96
15096705,2,96
15096708,1,96
15096708,2,96
15096711,1,96
15096711,2,96
15096712,1,96
15096712,2,96
15096713,1,96
15096769,1,99
15096769,2,96
15097034,1,99
15097677,1,96
15097677,2,98
15097709,1,96
15097716,1,96
15097716,2,96
15097730,1,96
15097730,2,8
15097778,1,96
15097778,2,96
15097780,1,96
15097780,2,96
15097781,1,96
15097781,2,96
15097786,1,96
15097786,2,96
15097911,1,96
15097917,1,96
15097917,2,96
15097918,1,96
15097918,2,96
15098022,1,8
15098063,1,99
15098086,1,96
15098086,2,96
15098094,1,96
15098094,2,96
15098181,1,8
15098181,2,96
15098264,1,99
15098277,1,96
15098277,2,96
15098307,1,96
15098307,2,96
15098308,1,96
15098308,2,96
15098309,1,96
15098309,2,96
15098310,1,96
15098324,1,96
15098324,2,96
15098401,1,96
15098401,2,96
15098440,1,96
15098440,2,96
15098444,1,96
15098444,2,96
15098459,1,96
15098459,2,96
15098466,1,96
15098466,2,96
15098476,1,99
15098476,2,96
15098476,3,98
15098522,1,99
15098533,1,96
15098533,2,99
15098538,1,96
15098538,2,96
15098539,1,99
15098539,2,96
15098542,1,8
15098542,2,96
15098543,1,96
15098543,2,96
15098544,1,99
15098546,1,99
15098546,2,2
15098546,2,3
15098546,2,5
15098546,2,6
15098552,1,96
15098596,1,96
15098656,1,96
15098656,2,96
15098722,1,96
15098722,2,96
15098728,1,96
15098728,2,96
15098863,1,96
15098863,2,96
15098864,1,96
15098864,2,96
15098867,1,96
15098885,1,8
15098904,1,96
15098904,2,96
15098904,3,96
15098906,1,96
15098915,1,96
15098918,1,96
15098921,1,96
15099091,1,96
15099091,2,96
15099093,1,8
15099093,2,96
15099093,3,96
15099094,1,96
15099102,1,96
15099102,2,96
15099107,1,99
15099107,2,96
15099108,1,98
15099108,2,96
15099110,1,99
15099113,1,99
15099122,1,8
15099122,2,96
15099123,1,96
15099123,2,96
15099123,4,99
15099125,1,99
15099126,1,96
15099126,2,96
15099396,1,96
15099396,2,96
15099397,1,96
15099397,2,96
15099496,1,96
15099496,2,8
15099513,1,96
15099513,2,96
15099516,1,96
15099519,1,96
15099519,2,96
15099522,1,96
15099522,2,8
15099525,1,8
15099525,2,96
15099526,1,8
15099526,2,96
15099527,1,8
15099527,2,96
15099528,1,96
15099528,2,96
15099531,1,96
15099531,2,96
15099533,1,96
15099533,2,96
15099551,1,96
15099551,3,96
15099618,1,8
15099618,2,98
15099665,1,96
15099666,1,96
15099667,1,8
15099667,2,96
15099668,1,8
15099668,2,96
15099669,1,96
15099669,2,96
15099856,1,96
15099856,2,96
15099858,1,96
15099858,2,96
15099893,1,3
15099893,2,96
15100036,1,96
15100036,2,96
15100037,1,96
15100037,2,96
15100038,1,96
15100038,2,96
15100039,1,96
15100039,3,96
15100040,1,96
15100040,3,96
15100041,1,99
15100041,2,96
15100042,1,96
15100042,2,96
15100043,1,96
15100043,2,8
15100051,1,96
15100051,2,96
15100051,3,96
15100053,1,96
15100053,2,96
15100064,1,96
15100064,2,96
15100064,3,96
15100073,1,8
15100073,2,96
15100074,1,8
15100074,2,96
15100077,1,96
15100077,2,96
15100189,1,96
15100189,2,96
15100193,1,8
15100193,2,96
15100194,1,8
15100195,1,96
15100196,1,99
15100197,1,96
15100199,1,96
15100199,2,96
15100199,3,96
15100201,1,96
15100201,2,8
15100203,1,8
15100203,2,96
15100203,3,96
15100250,1,96
15100250,2,96
15100251,1,96
15100251,2,96
15100251,3,96
15100254,1,99
15100254,2,96
15100255,1,98
15100255,2,96
15100258,1,96
15100258,2,96
15100259,1,99
15100259,2,96
15100260,1,98
15100260,3,96
15100265,1,96
15100346,1,96
15100346,2,8
15100346,3,99
15100402,1,99
15100450,1,96
15100450,2,96
15100453,1,96
15100453,2,96
15100619,1,96
15100619,2,96
15100621,1,99
15100621,2,96
15100621,3,98
15100629,1,96
15100629,2,96
15100643,1,96
15100643,2,98
15100643,3,96
15100681,1,96
15100681,2,96
15100688,1,96
15100688,2,96
15100730,1,96
15100730,2,96
15100731,1,8
15100731,2,96
15100765,1,96
15100765,2,96
15100773,1,99
15100773,2,96
15100784,1,96
15100790,1,99
15100790,2,98
15100792,1,8
15100822,1,99
15100823,1,96
15100840,1,99
15100867,1,96
15100867,2,8
15100868,1,96
15100868,2,96
15100927,1,99
15100927,2,96
15100930,1,96
15100931,1,96
15100948,1,3
15100948,1,6
15100948,2,96
15100980,1,99
15100985,1,96
15100986,1,8
15100988,1,99
15101003,1,96
15101004,1,96
15101103,1,96
15101103,2,96
15101104,1,96
15101104,2,98
15101104,3,96
15101115,1,96
15101115,2,96
15101125,1,99
15101721,1,96
15101721,2,96
15101857,1,3
15101857,3,96
15101857,4,96
15101857,5,96
15101858,1,96
15101858,2,96
15101860,1,96
15101860,2,96
15101863,1,96
15101954,1,96
15101954,2,96
15101973,1,96
15101973,2,8
15101973,3,96
15101975,1,96
15101975,2,96
15101989,1,96
15101989,2,96
15102101,1,96
15102101,2,96
15102105,1,96
15102105,2,96
15102111,1,99
15102111,3,96
15102116,1,98
15102116,2,96
15102120,1,96
15102120,2,96
15102123,1,96
15102124,1,96
15102124,2,96
15102125,1,8
15102125,2,96
15102130,1,8
15102130,2,96
15102131,1,96
15102131,2,96
15102132,1,96
15102132,2,96
15102137,1,96
15102140,1,99
15102140,2,96
15102158,1,8
15102158,2,96
15102161,1,96
15102161,2,96
15102162,1,99
15102163,1,99
15102164,1,96
15102164,2,96
15102165,1,99
15102171,1,96
15102171,2,96
15102195,1,8
15102195,2,8
15102215,1,96
15102215,2,96
15102217,1,96
15102217,2,96
15102228,1,96
15102228,2,96
15102256,1,96
15102256,2,96
15102256,3,96
15102278,1,96
15102278,2,96
15102287,1,99
15102380,1,8
15102380,2,96
15102431,1,99
15102434,1,99
15102497,1,99
15102497,2,98
15102617,1,96
15102617,2,96
15102697,1,96
15102697,2,8
15102753,1,96
15102753,2,96
15102756,1,96
15102756,2,8
15103073,1,99
15103074,1,96
15103074,2,96
15103081,1,96
15103104,1,99
15103104,2,96
15103120,1,96
15103120,2,96
15103123,1,96
15103123,2,98
15103124,1,99
15103125,1,96
15103125,2,96
15103136,1,96
15103136,2,96
15103166,1,99
15103182,1,99
15103182,2,96
15103208,1,96
15103208,2,96
15103210,1,96
15103210,2,96
15103220,1,96
15103220,2,96
15103228,1,8
15103228,2,96
15103232,1,96
15103232,2,96
15103243,1,96
15103243,2,8
15103248,1,96
15103248,2,99
15103284,1,8
15103284,2,98
15103284,3,96
15103291,1,99
15103314,1,8
15103314,2,8
15103325,1,8
15103326,1,96
15103326,2,96
15103328,1,96
15103328,2,96
15103330,1,8
15103330,2,8
15103336,1,99
15103336,2,98
15103343,1,96
15103343,2,96
15103346,1,96
15103346,2,96
15103390,1,96
15103390,2,96
15103536,1,96
15103543,1,99
15103543,2,96
15103548,1,8
15103548,2,96
15103554,1,99
15103555,1,99
15103555,2,96
15103556,1,96
15103558,1,96
15103558,2,96
15103579,1,96
15103579,2,96
15103767,1,6
15103767,1,7
15103767,3,96
15103842,1,96
15104673,1,99
15104673,2,96
15104679,1,96
15104679,2,96
15104679,3,96
15104680,1,96
15104680,2,96
15104683,1,96
15104732,1,2
15104732,2,99
15104826,1,96
15104826,2,96
15104907,1,96
15104914,1,96
15104914,2,96
15105026,1,96
15105026,2,96
15105085,1,99
15105085,2,96
15105092,1,8
15105092,2,96
15105092,3,96
15105095,1,99
15105095,2,98
15105108,1,8
15105118,1,96
15105118,2,96
15105336,1,96
15105336,2,8
15105338,1,98
15105338,3,96
15105338,4,96
15105354,1,96
15105354,2,96
15105412,1,96
15105412,2,96
15105413,1,96
15105413,2,96
15105414,1,99
15105414,2,96
15105416,1,8
15105417,1,96
15105419,1,96
15105419,2,96
15105421,1,96
15105421,2,96
15105429,1,96
15105429,2,96
15105487,1,96
15105487,2,96
15105524,1,99
15105620,1,96
15105620,2,96
15105621,1,96
15105621,2,96
15105622,1,96
15105622,2,96
15105623,1,99
15105623,2,96
15105624,1,99
15105624,2,96
15105640,1,96
15105640,2,96
15105714,1,96
15105714,2,96
15105821,1,96
15105821,2,96
15105923,1,99
15105923,3,96
15105929,1,96
15105929,2,96
15105959,1,98
15105959,2,8
15105960,1,96
15105960,2,96
15105961,1,8
15105961,2,96
15105962,1,96
15105962,2,8
15105963,1,96
15105963,2,96
15105970,1,96
15105970,2,96
15106006,1,96
15106006,2,8
15106031,1,96
15106031,2,96
15106045,1,96
15106045,2,96
15106045,3,96
15106066,1,96
15106066,2,96
15106087,1,96
15106087,2,96
15106089,1,99
15106089,2,96
15106103,1,99
15106103,2,8
15106105,1,96
15106105,2,96
15106130,1,96
15106130,2,96
15106134,1,96
15106143,1,96
15106143,2,96
15106174,1,99
15106174,2,96
15106178,1,96
15106178,2,96
15106181,1,96
15106181,2,96
15106181,3,96
15106182,1,96
15106182,2,96
15106183,1,96
15106183,2,96
15106189,1,99
15106189,2,99
15106222,1,99
15106222,2,96
15106430,1,8
15106430,2,96
15106430,3,96
15106454,1,96
15106561,1,99
15106561,2,96
15106561,3,98
15106566,1,96
15106566,2,8
15106567,1,99
15106567,2,96
15106568,1,96
15106568,2,96
15106569,1,99
15106637,1,8
15106637,2,96
15106668,1,99
15106668,2,96
15106672,1,8
15106672,2,8
15106673,1,96
15106673,2,96
15106787,1,99
15106787,2,96
15106791,1,96
15106791,2,96
15106792,1,96
15106792,2,96
15106793,1,8
15106793,2,96
15106795,1,96
15106795,2,96
15106800,1,3
15106800,1,6
15106800,3,96
15106805,1,96
15106805,2,96
15106879,1,96
15106880,1,8
15106880,2,96
15106881,1,96
15106881,2,8
15106928,1,96
15106928,2,96
15106960,1,96
15106960,2,96
15107090,1,96
15107090,2,8
15107232,1,99
15107232,2,8
15107232,3,96
15107236,1,96
15107238,1,96
15107328,1,99
15107328,2,96
15107331,1,99
15107341,1,99
15107351,1,99
15107453,1,96
15107453,2,96
15107454,1,96
15107454,2,96
15107455,1,96
15107455,2,96
15107505,1,99
15107529,1,96
15107529,2,96
15107531,1,96
15107532,1,96
15107532,2,96
15107535,1,8
15107535,2,96
15107540,1,96
15107540,2,8
15107540,3,96
15107543,1,96
15107543,2,98
15107545,1,8
15107545,2,96
15107658,1,96
15107658,2,96
15107701,1,96
15107701,2,96
15107818,1,99
15107860,1,6
15107860,2,96
15107877,1,99
15107877,2,99
15107895,1,99
15107895,2,96
15107910,1,96
15107910,2,96
15107948,1,96
15107949,1,96
15107949,2,96
15107951,1,96
15107951,2,96
15107954,1,96
15107954,2,96
15107970,1,99
15108012,1,99
15108042,1,8
15108042,2,96
15108050,1,99
15108051,1,96
15108051,2,96
15108079,1,8
15108079,2,96
15108099,1,99
15108205,1,96
15108205,2,96
15108206,1,99
15108206,2,96
15108207,1,96
15108207,2,96
15108286,1,99
15108286,2,96
15108291,1,96
15108291,2,96
15108292,1,96
15108292,2,96
15108343,1,98
15108345,1,96
15108348,1,96
15108348,2,96
15108349,1,96
15108349,2,96
15108350,1,96
15108350,2,96
15108400,1,99
15108400,2,96
15108401,1,8
15108402,1,96
15108416,1,96
15108416,2,96
15108418,1,96
15108418,2,96
15108419,1,3
15108419,2,8
15108424,1,96
15108424,2,96
15108426,1,96
15108428,1,96
15108428,2,96
15108433,1,96
15108433,2,96
15108435,1,96
15108435,2,96
15108471,1,99
15108472,1,8
15108474,1,96
15108474,2,96
15108475,1,99
15108476,1,99
15108476,2,96
15108496,1,8
15108496,2,96
15108586,1,99
15108586,2,96
15108586,3,96
15108586,4,96
15109074,1,98
15109078,1,8
15109078,2,96
15109079,1,96
15109079,2,98
15109153,1,96
15109153,2,96
15109209,1,96
15109209,2,96
15109220,1,8
15109221,1,8
15109221,2,96
15109252,1,96
15109252,2,96
15109253,1,96
15109253,2,98
15109277,1,99
15109277,2,96
15109374,1,96
15109374,2,96
15109439,1,99
15109439,2,96
15109490,1,96
15109490,2,96
15109496,1,96
15109496,2,96
15109524,1,96
15109550,1,96
15109550,2,96
15109557,1,99
15109557,2,96
15109574,1,96
15109574,2,4
15109574,2,6
15109575,1,96
15109575,3,96
15109578,1,96
15109578,2,96
15109580,1,8
15109580,2,96
15109581,1,96
15109581,2,96
15109584,1,96
15109584,2,96
15109594,1,99
15109594,2,98
15109616,1,96
15109616,2,96
15109641,1,96
15109641,2,96
15109669,1,3
15109669,3,96
15109671,1,96
15109671,2,99
15109673,1,96
15109673,2,3
15109678,1,96
15109678,2,8
15109681,1,96
15109681,2,96
15109690,1,96
15109690,2,96
15109726,1,96
15109773,1,96
15109773,2,96
15109773,3,96
15109774,1,99
15109774,2,96
15109781,1,96
15109781,2,96
15109786,1,99
15109788,1,96
15109788,2,96
15109790,1,99
15109791,1,99
15109791,2,96
15109792,1,98
15109792,2,96
15109813,1,8
15109813,2,96
15109816,1,99
15109822,1,96
15109822,2,96
15109825,1,8
15109825,2,96
15109829,1,8
15109884,1,99
15109893,1,96
15109893,2,96
15109905,1,96
15109905,2,96
15109920,1,96
15109920,2,96
15109921,1,96
15109921,2,96
15109923,1,8
15109923,2,96
15109927,1,96
15109927,2,96
15109928,1,99
15109928,2,96
15109933,1,96
15109933,3,96
15109962,1,98
15109962,2,2
15109962,2,3
15109962,2,6
15109963,1,96
15109963,2,96
15109964,1,96
15109964,2,99
15109965,1,96
15109965,2,96
15109969,1,96
15109969,2,96
15109970,1,96
15109970,2,96
15109989,1,96
15109993,1,96
15109993,2,96
15110175,1,96
15110175,2,96
15110176,1,96
15110176,2,99
15110177,1,96
15110177,2,96
15110178,1,96
15110251,1,96
15110259,1,96
15110259,2,96
15110271,1,99
15110272,1,99
15110272,2,96
15110273,1,99
15110273,2,96
15110282,1,96
15110282,2,96
15110292,1,99
15110292,2,96
15110295,1,96
15110296,1,96
15110298,1,8
15110311,1,8
15110758,1,8
15110758,2,96
15110787,1,96
15110787,2,96
15110787,3,96
15110787,4,96
15110789,1,96
15110789,2,96
15110812,1,3
15110812,1,6
15110812,3,96
15110830,1,96
15110830,2,96
15110837,1,96
15110837,2,96
15110842,1,96
15110842,2,96
15110849,1,96
15110849,2,96
15110865,1,8
15110875,1,96
15110875,2,96
15110884,1,8
15110884,2,96
15110963,1,99
15111071,1,96
15111071,2,96
15111071,3,96
15111108,1,96
15111109,1,96
15111109,2,96
15111110,1,96
15111110,2,96
15111111,1,96
15111111,2,96
15111112,1,96
15111112,2,96
15111123,1,96
15111126,1,8
15111126,2,96
15111149,1,96
15111149,2,96
15111149,3,8
15111150,1,96
15111150,2,96
15111151,1,96
15111151,2,96
15111153,1,99
15111153,2,96
15111187,1,99
15111187,2,96
15111202,1,99
15111202,2,96
15111288,1,96
15111288,2,96
15111290,1,96
15111290,2,96
15111292,1,99
15111355,1,98
15111355,2,96
15111368,1,99
15111368,2,96
15111429,1,96
15111429,2,96
15111495,1,96
15111495,2,99
15111511,1,99
15111514,1,96
15111514,2,96
15111569,1,8
15111573,1,96
15111573,2,98
15111577,1,98
15111577,2,96
15111594,1,96
15111594,2,96
15111598,1,96
15111598,2,96
15111604,1,96
15111604,2,96
15111608,1,96
15111608,2,96
15111619,1,96
15111619,2,96
15111636,1,96
15111636,2,96
15111648,1,96
15111648,2,96
15111649,1,98
15111650,1,96
15111650,2,96
15111755,1,96
15111755,2,96
15111756,1,96
15111756,2,96
15111766,1,96
15111773,1,96
15111773,2,8
15111774,1,96
15111774,2,96
15111775,1,99
15111775,2,96
15112071,1,99
15112096,1,99
15112096,2,96
15112154,1,96
15112154,2,96
15112180,1,99
15112180,2,99
15112182,1,98
15112182,2,96
15112185,1,99
15112185,2,96
15112187,1,96
15112187,2,96
15112189,1,96
15112191,1,99
15112191,2,96
15112199,1,96
15112199,2,96
15112233,1,3
15112233,1,4
15112233,1,6
15112233,3,96
15112239,1,96
15112239,2,96
15112239,3,96
15112242,1,96
15112242,2,96
15112254,1,96
15112254,2,96
15112254,3,96
15112273,1,96
15112273,2,96
15112274,1,99
15112274,2,96
15112282,1,96
15112282,3,96
15112399,1,96
15112399,2,96
15112399,3,99
15112468,1,96
15112468,2,96
15112471,1,96
15112544,1,96
15112544,2,96
15112545,1,99
15112546,1,96
15112557,1,8
15112557,2,96
15112563,1,99
15112563,2,96
15112589,1,96
15112612,1,99
15112612,2,96
15112626,1,96
15112626,2,96
15112627,1,96
15112627,2,8
15112629,1,8
15112630,1,96
15112631,1,8
15112642,1,96
15112642,2,96
15112644,1,96
15112644,2,96
15112647,1,96
15112647,2,96
15112647,3,96
15112648,1,99
15112653,1,96
15112653,2,96
15112656,1,99
15112658,1,8
15112658,2,96
15112711,1,96
15112711,2,96
15112712,1,8
15112712,2,96
15112764,1,99
15112788,1,96
15112789,1,99
15112803,1,96
15112803,2,96
15112804,1,96
15112804,2,96
15112807,1,99
15112807,2,96
15112831,1,96
15112831,2,96
15112831,3,96
15112833,1,96
15112833,3,98
15112837,1,99
15112837,2,96
15112839,1,96
15112839,2,96
15112840,1,99
15112840,2,96
15112842,1,96
15112842,2,96
15112843,2,96
15112865,1,96
15112866,1,96
15112866,2,96
15112867,1,99
15112867,2,98
15112868,1,96
15112868,2,8
15112869,1,96
15112869,2,96
15112869,3,8
15112869,4,96
15112889,1,8
15112890,1,8
15112891,1,8
15112891,2,96
15112893,1,96
15112893,2,98
15112897,1,96
15112897,2,96
15112898,1,96
15112898,2,96
15112947,1,8
15112947,2,96
15112948,1,96
15112948,2,96
15113153,1,96
15113154,1,96
15113154,2,96
15113155,1,8
15113155,2,96
15113156,1,96
15113156,2,96
15113157,1,96
15113157,2,98
15113159,1,8
15113159,2,96
15113274,1,96
15113275,1,8
15113275,2,96
15113322,1,96
15113322,2,96
15113323,1,8
15113324,1,99
15113351,1,96
15113351,2,96
15113357,1,96
15113357,2,96
15113360,1,8
15113360,2,98
15113362,1,8
15113362,2,8
15113371,1,8
15113371,2,8
15113393,1,96
15113393,2,98
15113400,1,99
15113568,1,99
15113586,1,96
15113586,2,8
15113587,1,99
15113587,2,96
15113707,1,96
15113708,1,99
15113714,1,99
15113714,2,96
15113723,1,99
15113723,2,96
15113723,3,96
15113724,1,99
15113725,1,96
15113725,2,96
15113726,1,99
15113727,1,96
15113729,1,99
15113729,2,96
15113732,1,96
15113732,2,96
15113736,1,8
15113737,1,8
15113751,1,96
15113752,1,96
15113752,2,96
15113873,1,96
15113873,2,96
15113879,1,99
15113879,2,96
15113881,1,96
15113881,2,96
15114298,1,99
15114298,2,96
15114299,1,96
15114300,1,98
15114300,2,8
15114425,1,98
15114425,2,96
15114502,1,8
15114502,2,96
15114506,1,96
15114506,2,96
15114508,1,96
15114592,1,96
15114754,1,96
15114754,2,7
15114754,4,99
15114966,1,96
15114966,2,96
15114971,1,96
15114971,2,96
15114981,1,99
15115124,1,99
15115208,1,96
15115208,2,96
15115222,1,99
15115222,2,96
15115279,1,96
15115322,1,96
15115322,3,96
15115325,1,96
15115325,2,8
15115328,1,96
15115328,2,96
15115333,1,96
15115333,2,96
15115342,1,96
15115342,2,96
15115347,1,8
15115347,2,96
15115351,1,96
15115351,2,96
15115351,3,96
15115490,1,99
15115519,1,8
15115519,2,96
15115524,1,96
15115536,1,99
15115752,1,99
15115765,1,96
15115765,2,96
15115808,1,99
15115808,2,8
15115809,1,99
15115809,2,96
15115810,1,96
15115810,2,96
15115811,1,98
15115811,2,96
15115815,1,96
15115815,2,96
15115815,3,98
15115817,1,8
15115817,2,96
15115819,1,99
15115819,2,96
15115857,1,96
15115859,1,96
15115859,2,96
15115882,1,96
15115882,2,96
15115883,1,96
15115885,1,96
15115885,2,96
15115888,1,2
15115888,1,3
15115888,1,5
15115888,2,96
15115913,1,8
15115913,2,96
15115985,1,96
15115985,2,96
15115986,1,96
15115992,1,99
15115992,2,96
15115995,1,96
15115995,2,96
15115997,1,8
15115997,2,96
15115997,3,96
15115999,1,99
15115999,2,96
15116004,1,8
15116014,1,8
15116014,2,96
15116055,1,96
15116055,2,96
15116067,1,96
15116067,2,96
15116070,1,99
15116070,2,96
15116075,1,96
15116075,2,96
15116103,1,8
15116122,1,96
15116122,2,96
15116231,1,96
15116231,2,96
15116232,1,99
15116232,2,96
15116237,1,96
15116257,1,99
15116274,1,99
15116277,1,96
15116277,2,96
15116280,1,96
15116299,1,96
15116301,1,96
15116301,2,96
15116305,1,99
15116306,1,8
15116306,2,96
15116314,1,96
15116316,1,96
15116316,2,8
15116317,1,96
15116331,1,8
15116331,2,96
15116332,1,99
15116332,2,8
15116529,1,96
15116529,2,99
15116529,3,99
15117015,1,96
15117015,2,96
15117375,1,96
15117395,1,96
15117395,2,96
15117399,1,96
15117399,2,96
15117574,1,99
15117586,1,96
15117586,2,96
15117594,1,98
15117594,2,96
15117595,1,96
15117595,2,96
15117596,1,96
15117596,2,96
15117597,1,96
15117597,2,96
15117598,1,96
15117598,2,96
15117599,1,96
15117599,2,98
15117600,1,96
15117600,2,96
15117601,1,96
15117601,2,96
15117602,1,96
15117603,1,99
15117604,1,96
15117604,2,96
15117615,1,96
15117615,2,96
15117677,1,96
15117677,3,8
15117678,1,99
15117678,2,99
15117728,1,96
15117728,2,96
15117729,1,96
15117729,2,8
15117786,1,96
15117786,2,8
15117787,1,96
15117787,2,96
15117798,1,99
15117798,2,99
15117812,1,99
15117812,2,96
15117861,1,99
15117861,2,96
15117862,1,99
15117865,1,96
15117867,1,96
15117867,2,96
15117940,1,96
15118002,1,8
15118008,1,96
15118008,2,96
15118032,1,99
15118032,2,96
15118117,1,96
15118117,2,96
15118141,1,8
15118141,2,96
15118143,1,99
15118143,2,96
15118229,1,99
15118294,1,96
15118294,2,96
15118294,3,96
15118294,4,8
15118297,1,96
15118297,2,99
15118305,1,99
15118305,3,96
15118308,1,96
15118308,2,96
15118310,1,96
15118340,1,96
15118340,2,96
15118364,1,99
15118387,1,96
15118387,2,96
15118389,1,8
15118389,2,96
15118390,1,8
15118390,2,96
15118391,1,96
15118391,2,96
15118418,1,99
15118418,2,96
15118431,1,96
15118431,2,96
15118541,1,96
15118541,2,96
15118545,1,99
15118546,1,96
15118546,2,96
15118554,1,96
15118554,2,96
15118555,1,8
15118555,2,96
15118559,1,8
15118559,2,96
15118562,1,96
15118562,2,96
15118569,1,96
15118569,2,96
15118573,1,96
15118573,2,96
15118573,3,96
15118682,1,96
15118682,2,2
15118682,3,96
15118682,4,96
15118686,1,96
15118687,1,99
15118687,2,96
15118688,1,96
15118688,2,96
15118690,1,96
15118690,2,96
15118695,1,96
15118695,2,96
15118720,1,96
15118720,2,96
15118780,1,8
15118780,2,8
15118781,1,8
15118783,1,99
15119101,1,96
15119101,2,96
15119105,1,96
15119105,2,96
15119107,1,96
15119107,2,96
15119126,1,99
15119126,2,96
15119129,1,96
15119133,1,96
15119133,2,96
15119141,1,96
15119141,2,96
15119150,1,96
15119150,2,96
15119158,1,96
15119158,2,96
15119158,3,96
15119165,1,96
15119165,2,96
15119165,3,96
15119452,1,96
15119452,2,96
15119454,1,8
15119454,2,96
15119455,1,96
15119455,2,96
15119555,1,96
15119555,2,96
15119555,3,96
15119561,1,99
15119562,1,96
15119571,1,8
15119585,1,99
15119585,2,99
15119595,1,96
15119595,2,96
15119597,1,96
15119597,2,96
15119598,1,96
15119598,2,96
15119604,1,99
15119660,1,96
15119660,2,96
15119660,3,8
15119665,1,96
15119721,1,96
15119721,2,96
15119758,1,96
15119758,2,96
15119761,1,99
15119826,1,96
15119826,2,96
15119852,1,99
15119855,1,96
15119855,2,96
15119855,3,96
15119880,1,96
15119880,2,96
15119914,1,8
15120029,1,99
15120078,1,99
15120078,2,96
15120079,1,99
15120079,2,96
15120101,1,99
15120101,2,96
15120117,1,99
15120117,2,96
15120154,1,96
15120154,2,99
15120155,1,96
15120155,2,96
15120156,1,96
15120156,2,96
15120157,1,8
15120157,2,96
15120158,1,99
15120158,2,96
15120158,3,96
15120158,4,96
15120159,1,96
15120159,2,96
15120183,1,96
15120185,1,96
15120185,2,96
15120186,1,96
15120186,2,96
15120189,1,99
15120190,1,96
15120190,2,96
15120194,1,99
15120194,2,99
15120221,1,99
15120235,1,96
15120236,1,96
15120236,2,96
15120237,1,96
15120237,2,96
15120249,1,96
15120249,2,96
15120250,1,96
15120250,2,96
15120254,1,96
15120254,2,96
15120312,1,96
15120312,2,96
15120313,1,8
15120313,2,96
15120397,1,99
15120397,2,96
15120404,1,99
15120404,2,96
15120405,1,96
15120422,1,8
15120422,2,96
15120423,1,96
15120423,2,96
15120445,1,96
15120445,2,96
15120474,1,99
15120478,1,99
15120478,2,96
15120480,1,96
15120481,1,96
15120481,2,96
15120773,1,96
15120773,2,96
15120824,1,96
15120835,1,96
15120835,2,96
15120835,3,96
15120844,1,96
15120844,2,8
15120846,1,8
15120846,2,96
15120846,3,99
15120847,1,96
15120847,2,96
15120849,1,8
15120849,2,96
15120856,1,99
15120856,2,96
15120857,1,8
15121026,1,96
15121026,2,96
15121036,1,2
15121036,1,3
15121036,2,96
15121045,1,96
15121045,2,96
15121046,1,96
15121046,2,96
15121047,1,96
15121047,2,96
15121087,1,99
15121094,1,8
15121094,2,8
15121094,3,96
15121105,1,96
15121105,2,96
15121105,3,96
15121109,1,96
15121109,2,96
15121132,1,96
15121132,2,96
15121137,1,96
15121137,2,96
15121142,1,3
15121142,2,96
15121209,1,99
15121282,1,96
15121282,2,99
15121675,1,96
15121675,2,96
15121684,1,6
15121684,1,7
15121684,5,96
15121705,1,96
15121709,1,8
15121718,1,99
15121719,1,96
15121719,2,96
15121736,1,96
15121736,2,96
15121737,1,8
15121737,2,96
15121738,1,96
15121738,2,8
15121742,1,8
15121746,1,96
15121746,2,8
15121746,3,96
15121746,4,96
15121746,6,96
15121746,7,96
