Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
16644431,2,98
16644653,1,19
16644653,2,19
16644660,1,99
16644660,2,19
16644661,1,99
16644669,1,99
16644669,2,20
16644679,1,19
16644679,2,19
16644679,3,20
16644766,1,99
16644766,2,19
16644769,1,19
16644769,2,19
16644770,1,19
16644770,2,1
16644885,1,19
16644885,2,19
16644889,1,20
16644889,2,98
16644892,1,19
16644892,2,19
16644899,1,19
16644899,2,99
16644906,1,99
16645015,1,20
16645015,2,98
16645043,1,33
16645043,2,98
16645045,1,19
16645045,2,19
16645045,3,1
16645049,1,20
16645049,2,19
16645096,1,19
16645096,2,19
16645096,3,19
16645096,4,19
16645096,5,19
16645097,1,1
16645097,1,23
16645097,2,23
16645100,1,19
16645100,2,19
16645106,1,99
16645107,1,1
16645107,2,19
16645109,1,99
16645111,1,99
16645111,2,1
16645121,1,1
16645121,1,21
16645121,2,48
16645121,2,66
16645301,1,19
16645301,3,19
16645302,1,99
16645305,1,20
16645305,2,19
16645306,1,19
16645306,2,20
16645308,1,99
16645317,1,99
16645317,2,1
16645321,1,99
16645321,2,1
16645321,2,23
16645324,1,19
16645324,2,19
16645325,1,19
16645325,2,19
16645341,1,19
16645347,1,19
16645347,2,19
16645351,1,20
16645351,2,19
16645354,1,98
16645354,2,19
16645356,1,20
16645356,2,19
16645357,1,99
16645357,3,19
16645366,1,98
16645366,2,1
16645366,2,23
16645493,1,1
16645493,2,19
16645494,1,20
16645532,1,20
16645533,1,20
16645536,1,19
16645536,2,19
16645542,1,19
16645542,2,19
16645566,1,99
16645569,1,19
16645582,1,99
16645582,2,19
16645584,1,19
16645584,2,19
16645585,1,19
16645585,2,19
16645587,1,99
16645589,1,19
16645591,1,19
16645591,2,19
16645600,1,99
16645658,1,1
16645658,2,1
16645662,1,98
16645662,3,99
16645667,1,1
16645667,2,20
16645667,3,19
16645669,1,1
16645669,2,1
16645684,1,98
16645693,1,19
16645923,1,19
16645923,2,20
16645939,1,19
16645941,1,19
16645941,2,19
16645945,1,98
16645945,2,19
16645989,1,19
16645989,2,1
16645990,1,19
16645990,3,19
16646002,1,99
16646002,2,19
16646005,1,19
16646005,2,19
16646007,1,19
16646007,2,19
16646007,3,19
16646009,1,99
16646009,2,99
16646022,1,99
16646022,2,19
16646028,1,19
16646028,2,19
16646031,1,19
16646031,2,99
16646031,3,19
16646032,1,99
16646063,1,19
16646063,2,19
16646069,1,20
16646069,2,98
16646073,1,99
16646073,2,19
16646076,1,99
16646203,1,1
16646203,2,19
16646206,1,20
16646206,2,1
16646206,3,19
16646574,1,99
16646574,2,98
16646575,1,20
16646575,2,98
16646577,1,99
16646579,1,19
16646579,2,98
16646583,1,19
16646583,3,19
16646616,1,19
16646616,2,19
16646617,1,98
16646617,2,19
16646624,1,19
16646624,2,20
16646631,1,1
16646631,2,19
16646635,1,19
16646635,2,19
16646642,1,19
16646642,2,19
16646646,1,98
16646650,1,21
16646650,2,1
16646653,1,20
16646653,2,19
16646654,1,20
16646654,2,98
16646659,1,1
16646727,1,99
16646746,1,19
16646746,2,19
16646747,1,19
16646747,2,98
16646800,1,19
16646800,2,19
16646805,1,99
16646982,1,19
16646982,2,19
16646992,1,98
16646992,2,19
16646992,3,98
16646992,4,19
16647022,1,20
16647033,1,19
16647033,2,19
16647036,1,19
16647038,1,99
16647038,2,1
16647046,1,19
16647046,2,98
16647048,1,19
16647048,2,19
16647102,1,19
16647120,1,19
16647120,2,20
16647120,3,19
16647160,1,99
16647221,1,19
16647221,2,19
16647222,1,98
16647222,2,19
16647223,1,99
16647226,1,19
16647226,2,19
16647227,1,99
16647227,2,98
16647234,1,99
16647234,2,19
16647235,1,20
16647235,2,1
16647236,1,99
16647238,1,19
16647238,2,19
16647240,1,19
16647240,2,19
16647260,1,99
16647260,2,19
16647261,1,99
16647261,2,1
16647279,1,19
16647279,2,19
16647279,3,19
16647279,4,19
16647279,5,19
16647279,6,99
16647281,1,20
16647281,2,98
16647284,1,19
16647284,3,19
16647424,1,19
16647424,2,19
16647424,3,19
16647425,1,1
16647425,2,1
16647426,1,19
16647426,2,19
16647428,1,59
16647479,1,99
16647480,1,1
16647480,2,20
16647481,1,20
16647481,2,19
16647481,3,19
16647483,1,98
16647484,1,19
16647484,2,98
16647501,1,1
16647501,2,33
16647521,1,98
16647521,2,19
16647524,1,19
16647524,2,19
16647524,3,19
16647589,1,98
16647786,1,1
16647787,1,99
16647787,2,19
16647788,1,19
16647791,1,19
16647809,1,19
16647809,2,19
16647813,1,19
16647813,2,19
16647815,1,19
16647816,1,19
16647816,2,19
16647829,1,99
16647832,1,19
16647832,2,19
16647834,1,19
16647834,2,19
16647837,1,99
16647838,1,1
16647838,2,98
16647866,1,20
16647866,2,19
16647867,1,19
16647867,2,19
16647867,3,99
16647867,4,99
16647892,1,19
16647892,2,19
16647935,1,20
16647935,2,19
16647938,1,1
16647938,2,22
16647940,1,99
16647959,1,20
16647959,2,19
16647998,1,19
16647998,3,1
16648000,1,99
16648000,2,19
16648010,1,99
16648010,3,98
16648011,1,19
16648012,1,99
16648014,1,19
16648014,2,1
16648014,3,20
16648014,4,20
16648016,1,19
16648017,1,20
16648017,2,20
16648056,1,19
16648056,2,19
16648064,1,19
16648065,1,19
16648065,2,19
16648065,3,19
16648066,1,23
16648066,2,19
16648462,1,1
16648462,2,1
16648464,1,19
16648464,2,1
16648514,1,19
16648514,2,1
16648518,1,19
16648518,2,19
16648691,1,19
16648691,2,98
16648764,1,1
16648764,2,98
16648782,1,19
16648782,2,19
16648785,1,20
16648785,2,19
16648788,1,99
16648788,2,19
16648789,1,1
16648789,2,19
16648790,1,99
16648790,2,19
16648791,1,99
16648791,2,99
16648793,1,19
16648793,2,19
16648813,1,20
16648813,2,19
16648820,1,98
16648820,3,19
16648842,1,19
16648842,2,19
16648842,3,19
16648883,1,99
16648977,1,19
16648977,2,98
16649030,1,1
16649030,2,19
16649034,1,19
16649034,2,19
16649042,1,19
16649042,2,19
16649076,1,19
16649076,2,19
16649085,1,19
16649085,2,19
16649132,1,19
16649132,2,19
16649145,1,1
16649145,2,19
16649154,1,98
16649154,2,14
16649167,1,1
16649168,1,20
16649168,2,98
16649171,1,19
16649171,2,98
16649171,3,19
16649236,1,99
16649236,2,1
16649236,3,19
16649263,1,67
16649263,2,1
16649267,1,99
16649267,2,1
16649267,2,21
16649267,2,22
16649302,1,98
16649302,2,19
16649304,1,19
16649304,2,19
16649305,1,99
16649305,2,19
16649306,1,21
16649306,2,21
16649306,2,22
16649309,1,99
16649309,2,19
16649310,1,99
16649313,1,19
16649313,2,1
16649315,1,99
16649318,1,99
16649318,2,19
16649318,3,99
16649319,1,19
16649319,2,19
16649585,1,20
16649585,2,19
16649586,1,19
16649586,2,19
16649587,1,99
16649587,2,19
16649588,1,19
16649589,1,20
16649589,2,19
16649589,3,19
16649593,1,98
16649593,2,19
16649747,1,19
16649747,2,19
16649747,3,19
16649800,1,99
16649801,1,19
16649801,2,19
16649973,1,20
16649973,2,98
16649974,1,99
16649974,2,19
16649978,1,99
16649979,1,1
16649979,2,20
16650023,1,98
16650025,1,19
16650025,2,19
16650038,1,21
16650038,2,19
16650039,1,99
16650039,2,20
16650086,1,19
16650086,2,19
16650091,1,19
16650091,2,1
16650093,1,19
16650093,2,19
16650095,1,19
16650095,2,19
16650096,1,19
16650096,2,20
16650099,1,20
16650099,2,19
16650103,1,19
16650103,2,19
16650104,1,19
16650104,2,19
16650176,1,19
16650176,2,19
16650179,1,99
16650182,1,99
16650182,3,19
16650251,1,19
16650251,2,19
16650252,1,19
16650256,1,98
16650256,2,19
16650268,1,19
16650268,2,19
16650271,1,19
16650271,2,19
16650272,1,19
16650272,2,1
16650275,1,99
16650275,2,19
16650292,1,20
16650292,2,19
16650294,1,98
16650294,2,19
16650295,1,20
16650295,2,19
16650300,1,20
16650300,2,1
16650301,1,20
16650301,2,19
16650307,1,99
16650307,2,98
16650308,1,19
16650308,2,19
16650335,1,19
16650335,2,1
16650343,1,20
16650343,2,19
16650349,1,19
16650349,2,19
16650443,1,19
16650518,1,99
16650574,1,20
16650574,2,20
16650576,1,20
16650576,2,20
16650649,1,1
16650649,2,19
16650723,1,19
16650723,2,19
16650726,1,19
16650726,2,20
16650755,1,19
16650755,2,19
16650764,1,19
16650764,2,19
16650768,1,19
16650768,2,19
16650769,1,19
16650769,2,19
16650769,3,19
16650770,1,98
16650770,2,1
16650800,1,19
16650800,2,99
16650922,1,1
16650922,2,98
16650938,1,19
16650938,2,19
16650940,1,20
16650940,2,19
16650956,1,99
16650956,2,19
16651029,1,19
16651029,2,19
16651079,1,98
16651079,2,19
16651081,1,20
16651081,2,19
16651088,1,1
16651144,1,19
16651150,1,19
16651150,2,20
16651151,1,19
16651151,2,19
16651305,1,98
16651305,2,19
16651530,1,20
16651530,2,99
16651554,1,99
16651565,1,20
16651566,1,19
16651566,2,19
16651571,1,19
16651625,1,19
16651625,2,98
16651626,1,99
16651626,2,1
16651710,1,1
16651710,1,23
16651713,1,99
16651713,2,19
16651779,1,1
16651780,1,99
16651780,2,19
16651992,1,19
16651992,2,20
16652026,1,20
16652026,2,19
16652032,1,20
16652235,1,19
16652235,2,19
16652273,1,66
16652273,1,74
16652273,2,66
16652288,1,1
16652288,2,19
16652306,1,19
16652310,1,19
16652310,2,19
16652316,1,19
16652316,3,19
16652333,1,19
16652333,2,19
16652388,1,98
16652557,1,99
16652557,2,19
16652558,1,19
16652558,2,19
16652559,1,20
16652559,2,19
16652560,1,99
16652560,2,19
16652561,1,19
16652561,2,19
16652562,1,19
16652562,2,19
16652564,1,20
16652564,2,19
16652567,1,19
16652567,2,19
16652568,1,1
16652568,2,19
16652571,1,19
16652571,2,19
16652576,1,99
16652577,1,99
16652577,2,19
16652600,1,98
16652678,1,19
16652678,2,19
16652679,1,20
16652679,2,98
16652679,3,19
16652681,1,99
16652681,2,19
16652687,1,99
16652713,1,1
16652714,1,19
16652714,2,20
16652716,1,99
16652717,1,19
16652717,2,20
16652727,1,99
16652727,2,99
16653030,1,19
16653044,1,1
16653044,2,98
16653051,1,74
16653051,3,1
16653069,1,1
16653069,2,1
16653069,3,20
16653073,1,19
16653073,2,19
16653323,1,99
16653323,2,19
16653335,1,99
16653337,1,19
16653337,2,19
16653698,1,98
16653698,2,19
16653700,1,19
16653701,1,99
16653724,1,99
16653724,3,19
16653746,1,19
16653756,1,19
16653756,2,19
16653773,1,19
16653773,2,20
16653773,3,19
16653783,1,19
16653783,2,19
16653783,3,20
16653845,1,99
16653845,2,99
16653848,1,20
16653848,2,20
16653851,1,1
16653851,2,19
16653859,1,1
16653859,1,21
16653859,2,98
16653864,1,98
16653864,2,98
16653866,1,20
16653866,2,20
16653866,3,19
16653886,1,19
16653886,2,98
16653889,1,20
16653890,1,19
16653890,2,19
16653893,1,19
16653893,2,19
16653895,1,20
16653898,1,19
16653898,2,19
16654003,1,98
16654003,2,19
16654004,1,19
16654005,1,19
16654006,1,19
16654006,2,19
16654007,1,20
16654007,2,20
16654008,1,19
16654009,1,20
16654009,2,1
16654010,1,19
16654011,1,99
16654012,1,99
16654012,2,20
16654013,1,20
16654014,1,20
16654016,1,19
16654017,1,19
16654017,2,19
16654020,1,99
16654021,1,20
16654022,1,98
16654040,1,19
16654040,2,20
16654062,1,1
16654062,2,19
16654093,1,98
16654093,2,19
16654108,1,98
16654109,1,20
16654109,2,19
16654113,1,99
16654113,2,19
16654172,1,19
16654173,1,19
16654173,2,19
16654183,1,19
16654193,1,1
16654198,1,98
16654199,1,99
16654199,2,19
16654200,1,19
16654200,2,98
16654223,1,20
16654228,1,19
16654228,2,19
16654229,1,99
16654229,2,20
16654231,1,98
16654231,2,19
16654232,1,19
16654232,2,19
16654233,1,98
16654233,2,19
16654416,1,98
16654416,2,19
16655251,1,20
16655255,1,19
16655255,2,21
16655263,1,99
16655263,2,19
16655263,3,99
16655273,1,98
16655273,2,19
16655274,1,98
16655281,1,20
16655281,2,19
16655305,1,99
16655305,2,19
16655313,1,19
16655313,2,99
16655315,1,99
16655315,2,99
16655317,1,19
16655317,2,19
16655318,1,19
16655320,1,98
16655320,2,19
16655321,1,99
16655321,2,19
16655323,1,19
16655323,2,19
16655324,1,99
16655326,1,99
16655328,1,19
16655328,2,19
16655330,1,19
16655330,2,99
16655331,1,19
16655331,2,19
16655333,1,19
16655335,1,99
16655335,2,19
16655337,1,99
16655337,2,99
16655340,1,99
16655340,2,19
16655342,1,99
16655343,1,19
16655343,2,19
16655344,1,99
16655344,2,1
16655348,1,99
16655348,2,99
16655350,1,19
16655351,1,19
16655351,2,19
16655353,1,98
16655353,2,19
16655355,1,19
16655355,2,98
16655358,1,99
16655358,2,99
16655359,1,1
16655359,2,1
16655371,1,19
16655474,1,1
16655528,1,99
16655528,2,19
16655726,1,99
16655726,2,19
16656002,1,19
16656002,2,20
16656008,1,99
16656009,1,99
16656009,2,19
16656010,1,19
16656010,2,19
16656011,1,99
16656012,1,19
16656012,2,19
16656013,1,99
16656013,2,19
16656014,1,19
16656014,2,1
16656014,3,19
16656015,1,99
16656017,1,19
16656017,2,19
16656018,1,19
16656018,2,19
16656019,1,19
16656019,2,19
16656026,1,99
16656026,2,98
16656039,1,20
16656039,2,19
16656212,1,99
16656212,2,99
16656213,1,1
16656213,2,98
16656214,1,1
16656214,2,98
16656244,1,99
16656244,2,19
16656245,1,21
16656245,1,22
16656245,2,19
16656246,1,98
16656246,2,1
16656246,3,19
16656272,1,20
16656272,2,19
16656275,1,98
16656275,2,19
16656317,1,98
16656317,2,98
16656610,1,99
16656610,3,19
16656614,1,19
16656614,2,19
16656618,1,19
16656618,2,98
16656622,1,99
16656623,1,1
16656623,2,20
16656786,1,19
16656988,1,99
16656988,2,19
16657003,1,19
16657166,1,19
16657166,2,19
16657169,1,20
16657169,2,19
16657173,1,19
16657173,2,98
16657815,1,99
16657876,1,19
16657876,2,19
16657879,1,99
16658031,1,19
16658031,2,19
16658234,1,98
16658234,2,19
16658234,3,19
16658359,1,20
16658359,2,19
16658379,1,98
16658379,2,19
16658380,1,99
16658380,2,19
16658382,1,19
16658382,2,20
16658384,1,1
16658384,2,99
16658392,1,99
16658480,1,21
16658480,1,22
16658480,2,19
16658480,3,19
16658535,1,19
16658535,2,19
16658674,1,99
16658674,2,1
16658718,1,19
16658718,2,98
16658721,1,99
16658721,2,19
16658722,1,98
16658722,2,98
16658723,1,98
16658723,2,98
16658737,1,19
16658737,2,19
16658739,1,20
16658739,2,19
16658750,1,99
16658750,2,98
16658750,3,19
16658750,4,19
16658751,1,19
16658752,1,19
16658752,2,19
16658824,1,19
16658826,1,19
16658826,2,20
16658829,1,20
16658829,2,98
16658830,1,19
16658830,2,19
16658835,1,98
16658835,3,19
16659195,1,19
16659195,2,19
16659196,1,98
16659196,3,19
16659198,1,19
16659199,1,99
16659205,1,20
16659205,2,1
16659208,1,20
16659208,2,98
16659516,1,19
16659516,2,98
16659526,1,99
16659529,1,21
16659532,1,1
16659532,2,19
16659536,1,1
16659536,2,1
16659612,1,98
16659612,3,19
16659725,1,20
16659725,2,19
16659856,1,19
16659856,2,98
16659922,1,21
16659922,1,22
16660093,1,1
16660109,1,1
16660109,2,19
16660121,1,1
16660121,2,1
16660123,1,19
16660123,2,19
16660123,3,99
16660128,1,19
16660128,2,20
16660132,1,98
16660132,2,19
16660162,1,19
16660162,2,19
16660167,1,98
16660167,3,98
16660168,1,19
16660168,2,19
16660174,1,98
16660174,3,19
16660186,1,20
16660186,2,1
16660186,2,23
16660186,3,1
16660186,3,23
16660206,1,20
16660206,2,19
16660209,1,19
16660209,2,19
16660211,1,19
16660211,2,19
16660212,1,19
16660212,2,19
16660229,1,19
16660229,2,19
16660236,1,19
16660283,1,19
16660283,3,99
16660308,1,19
16660308,2,19
16660310,1,99
16660310,2,99
16660311,1,19
16660311,2,19
16660312,1,19
16660312,2,1
16660313,1,19
16660364,1,20
16660364,2,1
16660366,1,19
16660366,2,19
16660369,1,20
16660499,1,20
16660499,2,19
16660524,1,1
16660524,2,98
16660590,1,19
16660590,2,19
16660596,1,99
16660596,2,99
16660597,1,19
16660597,2,20
16660622,1,19
16660622,2,19
16660622,3,19
16660687,1,98
16660687,2,19
16660689,1,99
16660691,1,19
16660691,2,19
16660721,1,1
16660721,1,21
16660721,2,19
16660819,1,19
16660916,1,1
16660916,2,19
16660920,1,19
16660920,2,98
16660928,1,19
16660928,2,20
16660928,3,98
16660990,1,99
16660990,2,1
16660990,2,21
16660990,2,66
16660992,1,99
16660992,2,19
16660992,3,1
16661003,1,19
16661003,2,19
16661097,1,20
16661097,2,19
16661101,1,20
16661101,2,19
16661109,1,19
16661109,2,19
16661118,1,20
16661118,2,19
16661158,1,20
16661159,1,19
16661159,2,19
16661176,1,19
16661176,2,19
16661176,3,19
16661202,1,19
16661202,2,19
16661202,3,19
16661210,1,19
16661210,2,20
16661211,1,19
16661211,2,98
16661212,1,1
16661212,2,98
16661213,1,99
16661213,3,19
16661215,1,98
16661215,2,19
16661217,1,20
16661217,2,19
16661219,1,98
16661219,3,19
16661220,1,99
16661220,2,98
16661223,1,99
16661223,2,19
16661227,1,19
16661227,2,98
16661231,1,98
16661231,2,19
16661233,1,19
16661233,2,19
16661238,1,99
16661238,2,98
16661238,3,19
16661238,4,19
16661240,1,19
16661247,1,19
16661247,2,98
16661270,1,20
16661271,1,99
16661272,1,19
16661272,2,20
16661273,1,19
16661273,2,99
16661273,3,19
16661301,1,98
16661436,1,20
16661436,2,98
16661468,1,19
16661470,1,98
16661470,2,98
16661472,1,98
16661472,3,20
16661473,1,99
16661473,2,20
16661474,1,1
16661474,2,1
16661475,1,19
16661475,2,20
16661486,1,99
16661486,2,99
16661491,1,19
16661491,2,20
16661491,3,19
16661506,1,19
16661506,2,19
16662248,1,19
16662248,2,19
16662249,1,99
16662249,2,99
16662251,1,19
16662251,2,19
16662252,1,19
16662252,2,1
16662253,1,98
16662253,2,99
16662256,1,99
16662259,1,99
16662259,2,19
16662260,1,99
16662262,1,19
16662262,2,19
16662307,1,99
16662309,1,19
16662309,2,19
16662310,1,99
16662310,2,19
16662311,1,98
16662311,2,1
16662313,1,19
16662313,2,19
16662313,3,98
16662319,1,20
16662319,2,20
16662320,1,98
16662320,2,19
16662338,1,99
16662338,2,19
16662344,1,19
16662344,2,19
16662346,1,19
16662346,2,19
16662349,1,19
16662491,1,98
16662491,2,19
16662551,1,19
16662586,1,19
16662586,2,19
16662589,1,19
16662589,2,20
16662589,3,19
16662776,1,19
16662776,2,19
16662789,1,1
16662789,2,19
16662792,1,19
16662792,2,20
16662799,1,20
16662799,2,19
16662799,3,98
16662829,1,99
16662829,2,19
16662830,1,19
16662830,2,19
16662830,3,19
16662832,1,19
16662832,2,19
16662832,3,19
16662832,4,19
16662833,1,19
16662833,2,98
16662834,1,19
16662834,2,19
16662842,1,99
16662843,1,99
16662843,2,99
16662846,1,99
16662855,1,19
16662855,2,19
16662856,1,99
16662856,2,99
16662857,1,99
16662857,2,99
16662858,1,99
16662858,2,19
16662861,1,98
16662861,2,19
16662862,1,19
16662862,2,19
16662993,1,19
16663047,1,19
16663047,2,99
16663119,1,19
16663119,2,19
16663141,1,99
16663149,1,99
16663149,2,19
16663161,1,98
16663161,2,98
16663164,1,98
16663165,1,19
16663165,2,19
16663166,1,19
16663166,2,19
16663168,1,99
16663168,2,1
16663173,1,99
16663173,2,98
16663174,1,19
16663175,1,98
16663175,2,19
16663468,1,19
16663469,1,19
16663469,2,19
16663472,1,99
16663474,1,1
16663474,2,1
16663475,1,1
16663475,2,19
16663476,1,19
16663476,2,1
16663525,1,99
16663525,2,19
16663529,1,19
16663529,2,19
16663535,1,19
16663535,3,19
16663537,1,98
16663537,2,98
16663540,1,1
16663550,1,19
16663550,2,19
16663552,1,1
16663552,2,19
16663611,1,99
16663613,1,19
16663613,3,19
16663616,1,19
16663616,2,98
16663617,1,19
16663617,2,19
16663618,1,20
16663618,2,98
16663619,1,20
16663676,1,19
16663676,2,19
16663745,1,19
16663745,2,20
16663778,1,19
16663778,2,98
16663780,1,99
16663780,2,19
16663789,1,99
16663789,2,19
16663800,1,19
16663800,2,1
16663802,1,19
16663802,2,19
16663803,1,19
16663809,1,1
16663809,1,23
16663809,2,98
16663811,1,19
16663811,2,19
16663812,1,19
16663812,2,98
16663813,1,19
16663819,1,20
16663819,2,1
16663821,1,20
16663821,2,19
16663825,1,19
16663825,2,20
16663826,1,19
16663826,2,19
16663828,1,19
16663828,2,19
16663829,1,19
16663829,2,19
16663830,1,19
16663830,2,19
16663831,1,19
16663831,2,19
16663833,1,1
16663833,2,19
16663843,1,1
16663843,2,19
16663847,1,19
16663847,2,1
16663848,1,19
16663848,2,19
16663850,1,20
16663850,2,19
16663851,1,19
16663851,2,1
16663853,1,1
16663853,2,19
16663881,1,98
16663881,2,19
16663911,1,19
16663911,2,19
16663914,1,20
16663914,2,19
16663918,1,19
16663918,2,98
16663977,1,20
16663977,2,19
16663979,1,20
16663979,2,19
16663981,1,19
16663981,2,99
16663982,1,19
16663982,2,19
16663984,1,20
16664146,1,20
16664146,2,20
16664298,1,99
16664298,2,19
16664304,1,1
16664304,2,99
16664385,1,19
16664386,1,19
16664386,2,19
16664389,1,19
16664389,2,19
16664390,1,19
16664390,2,19
16664390,3,19
16664394,1,19
16664394,2,20
16664395,1,98
16664395,3,19
16664396,1,98
16664396,2,1
16664404,1,99
16664410,1,20
16664410,2,19
16664454,1,19
16664454,2,20
16664470,1,19
16664471,1,19
16664471,2,20
16664474,1,19
16664573,1,19
16664573,2,1
16664576,1,98
16664576,2,19
16664585,1,98
16664585,2,19
16664588,1,98
16664624,1,99
16664630,1,1
16664630,2,19
16664645,1,1
16664645,2,19
16664720,1,19
16664720,2,19
16664723,1,19
16664723,2,19
16664898,1,19
16664898,2,19
16664911,1,99
16664911,2,19
16664918,1,98
16664918,2,19
16664920,1,19
16664920,2,19
16664922,1,98
16664922,2,19
16664928,1,1
16664928,2,19
16664929,1,20
16664929,2,19
16664930,1,20
16664930,2,98
16664935,1,99
16664935,2,20
16664956,1,20
16664956,2,19
16664958,1,98
16664958,2,1
16665040,1,19
16665042,1,19
16665048,1,19
16665075,1,20
16665076,1,19
16665321,1,19
16665325,1,99
16665325,2,19
16665347,1,20
16665347,2,19
16665418,1,99
16665478,1,19
16665478,2,19
16665527,1,19
16665527,2,19
16665529,1,20
16665529,2,19
16665576,1,20
16665576,2,19
16665583,1,20
16665596,1,19
16665596,2,19
16665610,1,19
16665639,1,99
16665639,2,19
16665642,1,99
16665734,1,99
16665735,1,99
16665735,2,19
16666117,1,19
16666117,2,19
16666125,1,19
16666125,2,19
16666144,1,19
16666144,2,19
16666146,1,1
16666146,2,98
16666150,1,20
16666153,1,20
16666153,2,19
16666153,3,19
16666155,1,20
16666155,2,98
16666157,1,19
16666157,2,98
16666159,1,19
16666159,2,19
16666227,1,98
16666227,2,19
16666366,1,1
16666366,2,1
16666374,1,20
16666374,2,1
16666376,1,98
16666376,2,19
16666390,1,19
16666390,2,98
16666400,1,99
16666400,3,1
16666402,1,1
16666402,2,19
16666402,4,98
16666409,1,19
16666409,2,19
16666518,1,19
16666518,2,19
16666522,1,98
16666522,2,98
16666523,1,19
16666523,2,98
16666525,1,98
16666525,2,19
16666528,1,1
16666528,1,14
16666528,2,19
16666597,1,20
16666597,2,98
16666605,1,98
16666605,2,98
16666605,3,19
16666606,1,20
16666606,2,19
16666608,1,98
16666612,1,19
16666612,2,20
16666616,1,19
16666616,2,19
16666619,1,20
16666619,2,19
16666756,1,20
16666756,2,19
16666756,3,19
16666756,4,19
16666756,5,19
16666787,1,98
16666787,2,19
16666911,1,20
16666912,1,19
16666912,2,20
16666915,1,20
16666915,2,20
16667167,1,1
16667167,2,1
16667174,1,98
16667174,2,19
16667175,1,19
16667178,1,19
16667231,1,19
16667231,2,19
16667236,1,20
16667236,2,19
16667236,3,19
16667237,1,99
16667409,1,20
16667409,2,19
16667509,1,19
16667509,2,19
16667515,1,99
16667515,2,19
16667517,1,19
16667517,2,19
16667522,1,19
16667522,2,19
16667616,1,99
16667645,1,99
16667645,2,1
16667645,3,19
16667655,1,19
16667655,2,19
16667754,1,19
16667754,2,19
16667755,1,19
16667755,2,20
16667756,1,1
16667756,2,1
16667762,1,20
16667762,2,19
16667766,1,19
16667766,2,19
16668123,1,21
16668123,1,22
16668123,2,19
16668139,1,19
16668139,2,19
16668189,1,19
16668189,2,19
16668194,1,1
16668195,1,19
16668195,2,19
16668205,1,19
16668205,3,19
16668205,4,1
16668208,1,19
16668208,2,98
16668208,3,98
16668210,1,1
16668210,2,19
16668211,1,19
16668211,2,98
16668213,1,19
16668213,2,19
16668217,1,99
16668249,1,99
16668249,2,19
16668404,1,19
16668404,2,20
16668405,1,19
16668405,2,1
16668406,1,98
16668406,2,19
16668432,1,20
16668432,2,19
16668434,1,20
16668434,2,19
16668439,1,20
16668439,2,20
16668441,1,98
16668441,2,1
16668444,1,19
16668444,2,19
16668448,1,19
16668448,2,20
16668450,1,19
16668450,2,19
16668452,1,19
16668452,2,19
16668455,1,99
16668455,2,99
16668456,1,19
16668457,1,98
16668457,2,19
16668459,1,99
16668459,2,19
16668462,1,99
16668462,2,99
16668465,1,98
16668465,2,20
16668466,1,98
16668466,2,19
16668475,1,99
16668475,2,19
16668482,1,20
16668485,1,99
16668485,2,20
16668505,1,1
16668505,2,1
16668512,1,99
16668517,1,1
16668517,2,1
16668529,1,99
16668529,2,99
16668536,1,20
16668536,2,19
16668539,1,20
16668539,2,19
16668543,1,19
16668543,2,20
16668545,1,99
16668545,2,19
16668549,1,99
16668549,2,98
16668550,1,98
16668550,2,98
16668551,1,99
16668551,2,99
16668556,1,19
16668556,2,1
16668571,1,19
16668571,2,19
16668576,1,99
16668582,1,20
16668582,2,98
16668584,1,99
16668584,2,98
16668588,1,1
16668588,1,21
16668588,2,1
16668588,2,21
16668588,2,22
16668594,1,19
16668594,2,19
16668598,1,99
16668603,1,99
16668603,2,1
16668604,1,99
16668618,1,99
16668618,2,19
16668624,1,99
16668626,1,1
16668626,2,98
16668629,1,98
16668629,2,19
16668630,1,1
16668636,1,99
16668636,2,19
16668646,1,99
16668665,1,20
16668665,2,19
16668678,1,99
16668680,1,20
16668680,2,21
16668680,2,22
16668688,1,19
16668688,2,19
16668694,1,99
16668694,2,19
16668919,1,19
16668919,2,98
16668988,1,19
16668988,2,19
16668989,1,20
16668989,2,19
16668991,1,1
16668991,2,1
16669039,1,98
16669041,1,19
16669041,2,19
16669043,1,98
16669043,2,19
16669046,1,98
16669046,2,98
16669046,3,19
16669048,1,19
16669051,1,19
16669051,2,19
16669052,1,19
16669052,2,98
16669052,3,19
16669079,1,19
16669079,2,19
16669137,1,98
16669140,1,1
16669140,2,98
16669172,1,20
16669246,1,1
16669246,2,21
16669246,2,22
16669269,1,98
16669672,1,98
16669902,1,19
16669902,2,19
16669908,1,19
16669908,2,19
16669910,1,19
16670015,1,19
16670015,2,19
16670055,1,19
16670055,2,19
16670077,1,19
16670077,2,19
16670078,1,19
16670078,3,19
16670080,1,19
16670080,2,20
16670081,1,19
16670081,2,19
16670081,3,19
16670083,1,99
16670083,2,1
16670107,1,19
16670107,2,19
16670107,3,19
16670128,1,19
16670128,2,1
16670131,1,20
16670136,1,20
16670136,2,19
16670144,1,19
16670154,1,99
16670154,2,99
16670154,3,19
16670154,4,19
16670159,1,19
16670159,2,20
16670163,1,99
16670169,1,99
16670176,1,99
16670176,2,19
16670180,1,98
16670180,2,19
16670211,1,19
16670211,2,19
16670221,3,20
16670254,1,98
16670277,1,99
16670277,2,19
16670380,1,1
16670380,2,19
16670391,1,20
16670391,2,19
16670470,1,99
16670480,1,99
